"list_hover href","list_hover src","d-flex href","product-list__price","card__text"
"https://jewelbox.co.in/minimalism-diamond-encrusted-ear-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1762775013.jpg","https://jewelbox.co.in/minimalism-diamond-encrusted-ear-studs/","₹24,380","Minimalism Diamond Encrusted Ear Studs"
"https://jewelbox.co.in/modern-straightline-crossbar-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1762938053.jpg","https://jewelbox.co.in/modern-straightline-crossbar-diamond-studs/","₹19,316","Modern Straightline Crossbar Diamond Studs"
"https://jewelbox.co.in/opulent-radiance-diamond-ear-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1762260756.jpg","https://jewelbox.co.in/opulent-radiance-diamond-ear-studs/","₹16,746","Opulent Radiance Diamond Ear Studs"
"https://jewelbox.co.in/ornamental-dream-diamond-ear-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1762334556.jpg","https://jewelbox.co.in/ornamental-dream-diamond-ear-studs/","₹19,356","Ornamental Dream Diamond Ear Studs"
"https://jewelbox.co.in/pear-perfection-diamond-dangler-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1763977922.jpg","https://jewelbox.co.in/pear-perfection-diamond-dangler-earrings/","₹61,495","Pear Perfection Diamond Dangler Earrings"
"https://jewelbox.co.in/petals-dream-diamond-encrusted-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1761806054.jpg","https://jewelbox.co.in/petals-dream-diamond-encrusted-earstuds/","₹15,849","Petals Dream Diamond Encrusted Earstuds"
"https://jewelbox.co.in/petals-eye-diamond-encrusted-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1761804378.jpg","https://jewelbox.co.in/petals-eye-diamond-encrusted-earstuds/","₹13,074","Petals Eye Diamond Encrusted Earstuds"
"https://jewelbox.co.in/pretty-me-diamond-danglers/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1764311837.jpg","https://jewelbox.co.in/pretty-me-diamond-danglers/","₹57,159","Pretty Me Diamond Danglers"
"https://jewelbox.co.in/pristine-marigold-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1763457418.jpg","https://jewelbox.co.in/pristine-marigold-diamond-earrings/","₹59,446","Pristine Marigold Diamond Earrings"
"https://jewelbox.co.in/quad-clustered-diamond-pave-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1761817931.jpg","https://jewelbox.co.in/quad-clustered-diamond-pave-earstuds/","₹20,735","Quad Clustered Diamond Pave Earstuds"
"https://jewelbox.co.in/bright-capella-princess-cut-diamond-stud-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1762500183.jpg","https://jewelbox.co.in/bright-capella-princess-cut-diamond-stud-for-men/","₹15,633","Bright Capella Princess Cut Diamond Stud For Men"
"https://jewelbox.co.in/quaint-boxed-sparkle-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1762932070.jpg","https://jewelbox.co.in/quaint-boxed-sparkle-diamond-studs/","₹22,343","Quaint Boxed Sparkle Diamond Studs"
"https://jewelbox.co.in/quattuor-diamond-petals-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1761808154.jpg","https://jewelbox.co.in/quattuor-diamond-petals-earstuds/","₹20,207","Quattuor Diamond Petals Earstuds"
"https://jewelbox.co.in/radiant-orbis-onum-round-diamond-stud-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1762509292.jpg","https://jewelbox.co.in/radiant-orbis-onum-round-diamond-stud-for-men/","₹10,028","Radiant Orbis Onum Round Diamond Stud for Men"
"https://jewelbox.co.in/red-mistletoe-diamond-ear-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1763017290.jpg","https://jewelbox.co.in/red-mistletoe-diamond-ear-studs/","₹28,786","Red Mistletoe Diamond Ear Studs"
"https://jewelbox.co.in/regal-emerald-green-flower-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1764309031.jpg","https://jewelbox.co.in/regal-emerald-green-flower-diamond-earrings/","₹76,054","Regal Emerald Green Flower Diamond Earrings"
"https://jewelbox.co.in/regal-flora-diamond-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1764839140.jpg","https://jewelbox.co.in/regal-flora-diamond-earstuds/","₹28,741","Regal Flora Diamond Earstuds"
"https://jewelbox.co.in/dainty-brienne-diamond-ear-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1762594115.jpg","https://jewelbox.co.in/dainty-brienne-diamond-ear-studs/","₹10,137","Dainty Brienne Diamond Ear Studs"
"https://jewelbox.co.in/ribbon-bunch-dual-tone-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1763967727.jpg","https://jewelbox.co.in/ribbon-bunch-dual-tone-diamond-earrings/","₹31,536","Ribbon Bunch Dual Tone Diamond Earrings"
"https://jewelbox.co.in/romance-from-the-heaven-diamond-drops-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1761825380.jpg","https://jewelbox.co.in/romance-from-the-heaven-diamond-drops-earrings/","₹20,796","Romance from the Heaven Diamond Drops Earrings"
"https://jewelbox.co.in/royal-appeal-round-diamond-studs-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1762517531.jpg","https://jewelbox.co.in/royal-appeal-round-diamond-studs-for-men/","₹9,255","Royal Appeal Round Diamond Studs For Men"
"https://jewelbox.co.in/sacred-shine-cross-diamond-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1761741060.jpg","https://jewelbox.co.in/sacred-shine-cross-diamond-earstuds/","₹26,506","Sacred Shine Cross Diamond Earstuds"
"https://jewelbox.co.in/shimmering-rectangle-baguette-diamond-stud-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1762943364.jpg","https://jewelbox.co.in/shimmering-rectangle-baguette-diamond-stud-earrings/","₹18,342","Shimmering Rectangle Baguette Diamond Stud Earrings"
"https://jewelbox.co.in/shimmering-squared-princess-cut-diamond-stud-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1762518186.jpg","https://jewelbox.co.in/shimmering-squared-princess-cut-diamond-stud-for-men/","₹9,443","Shimmering Squared Princess Cut Diamond Stud For Men"
"https://jewelbox.co.in/shining-stars-diamond-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1762152195.jpg","https://jewelbox.co.in/shining-stars-diamond-earstuds/","₹16,691","Shining Stars Diamond Earstuds"
"https://jewelbox.co.in/sleek-diamonds-on-a-hoop-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1761739053.jpg","https://jewelbox.co.in/sleek-diamonds-on-a-hoop-earrings/","₹23,672","Sleek Diamonds on a Hoop Earrings"
"https://jewelbox.co.in/sleek-trio-diamond-ear-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1762592598.jpg","https://jewelbox.co.in/sleek-trio-diamond-ear-studs/","₹17,005","Sleek Trio Diamond Ear Studs"
"https://jewelbox.co.in/small-round-rimmed-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1763967439.jpg","https://jewelbox.co.in/small-round-rimmed-diamond-studs/","₹11,445","Small Round Rimmed Diamond Studs"
"https://jewelbox.co.in/snowflake-in-december-diamond-ear-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1764243887.jpg","https://jewelbox.co.in/snowflake-in-december-diamond-ear-studs/","₹12,618","Snowflake in December Diamond Ear Studs"
"https://jewelbox.co.in/spinning-sun-diamond-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1761991484.jpg","https://jewelbox.co.in/spinning-sun-diamond-earstuds/","₹19,564","Spinning Sun Diamond Earstuds"
"https://jewelbox.co.in/summer-solitaire-diamond-stud-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1764927451.jpg","https://jewelbox.co.in/summer-solitaire-diamond-stud-earrings/","₹32,099","Summer Solitaire Diamond Stud Earrings"
"https://jewelbox.co.in/temple-love-diamond-encrusted-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1761819145.jpg","https://jewelbox.co.in/temple-love-diamond-encrusted-earstuds/","₹22,144","Temple Love Diamond Encrusted Earstuds"
"https://jewelbox.co.in/treble-clef-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1761289788.jpg","https://jewelbox.co.in/treble-clef-diamond-earrings/","₹43,866","Treble Clef Diamond Earrings"
"https://jewelbox.co.in/trendy-swirly-diamond-ear-ring/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1764406715.jpg","https://jewelbox.co.in/trendy-swirly-diamond-ear-ring/","₹39,423","Trendy Swirly Diamond Ear Ring"
"https://jewelbox.co.in/twirling-romance-diamond-stud-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1761807548.jpg","https://jewelbox.co.in/twirling-romance-diamond-stud-earrings/","₹17,592","Twirling Romance Diamond Stud Earrings"
"https://jewelbox.co.in/twisted-bar-diamond-encrusted-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1761808983.jpg","https://jewelbox.co.in/twisted-bar-diamond-encrusted-earstuds/","₹22,986","Twisted Bar Diamond Encrusted Earstuds"
"https://jewelbox.co.in/twisted-heart-diamond-stud-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1761894956.jpg","https://jewelbox.co.in/twisted-heart-diamond-stud-earrings/","₹10,671","Twisted Heart Diamond Stud Earrings"
"https://jewelbox.co.in/twisted-petals-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1764841300.jpg","https://jewelbox.co.in/twisted-petals-diamond-earrings/","₹16,688","Twisted Petals Diamond Earrings"
"https://jewelbox.co.in/vero-square-princess-cut-diamond-stud-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1762516448.jpg","https://jewelbox.co.in/vero-square-princess-cut-diamond-stud-for-men/","₹9,255","Vero Square Princess Cut Diamond Stud For Men"
"https://jewelbox.co.in/warriors-pride-diamond-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1764739626.jpg","https://jewelbox.co.in/warriors-pride-diamond-earstuds/","₹91,071","Warriors Pride Diamond Earstuds"
"https://jewelbox.co.in/wheel-of-elegance-diamond-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1761807120.jpg","https://jewelbox.co.in/wheel-of-elegance-diamond-earstuds/","₹26,820","Wheel of Elegance Diamond Earstuds"
"https://jewelbox.co.in/wonder-leaves-diamond-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1761989612.jpg","https://jewelbox.co.in/wonder-leaves-diamond-earstuds/","₹28,665","Wonder Leaves Diamond Earstuds"
"https://jewelbox.co.in/zig-zag-diamond-encrusted-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1761810816.jpg","https://jewelbox.co.in/zig-zag-diamond-encrusted-earstuds/","₹27,715","Zig Zag Diamond Encrusted Earstuds"
"https://jewelbox.co.in/crystal-garden-pear-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1760601133.jpg","https://jewelbox.co.in/crystal-garden-pear-diamond-earrings/","₹91,443","Crystal Garden Pear Diamond Earrings"
"https://jewelbox.co.in/pentagonal-mystery-diamond-danglers/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1760602209.jpg","https://jewelbox.co.in/pentagonal-mystery-diamond-danglers/","₹1,88,907","Pentagonal Mystery Diamond Danglers"
"https://jewelbox.co.in/lunar-glow-dangler-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1760599010.jpg","https://jewelbox.co.in/lunar-glow-dangler-diamond-earrings/","₹75,787","Lunar Glow Dangler Diamond Earrings"
"https://jewelbox.co.in/small-ornate-fan-diamond-ear-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1760594354.jpg","https://jewelbox.co.in/small-ornate-fan-diamond-ear-studs/","₹30,144","Small Ornate Fan Diamond Ear Studs"
"https://jewelbox.co.in/flame-feather-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1760594744.jpg","https://jewelbox.co.in/flame-feather-diamond-earrings/","₹1,21,495","Flame Feather Diamond Earrings"
"https://jewelbox.co.in/ornate-tapestry-diamond-ear-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1760595105.jpg","https://jewelbox.co.in/ornate-tapestry-diamond-ear-studs/","₹92,893","Ornate Tapestry Diamond Ear Studs"
"https://jewelbox.co.in/medieval-clover-club-diamond-ear-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1760598409.jpg","https://jewelbox.co.in/medieval-clover-club-diamond-ear-studs/","₹94,376","Medieval Clover Club Diamond Ear Studs"
"https://jewelbox.co.in/red-stone-devotion-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1760595901.jpg","https://jewelbox.co.in/red-stone-devotion-diamond-earrings/","₹58,929","Red Stone Devotion Diamond Earrings"
"https://jewelbox.co.in/celestial-comet-trail-halo-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1760597223.jpg","https://jewelbox.co.in/celestial-comet-trail-halo-earrings/","₹48,626","Celestial Comet Trail Halo Earrings"
"https://jewelbox.co.in/kiss-of-dawn-ear-hoop-diamond/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1760597702.jpg","https://jewelbox.co.in/kiss-of-dawn-ear-hoop-diamond/","₹2,66,907","Kiss of Dawn Ear Hoop Diamonds"
"https://jewelbox.co.in/showstealer-ear-piercing-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2024/01/WER0398-7.jpg","https://jewelbox.co.in/showstealer-ear-piercing-diamond-studs/","₹91,299","Showstealer Ear Piercing Diamond Studs"
"https://jewelbox.co.in/twinkling-round-padma-cut-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/02/WER1580-frontYG.jpg","https://jewelbox.co.in/twinkling-round-padma-cut-diamond-studs/","₹1,66,066","Twinkling Round Padma Cut Diamond Studs"
"https://jewelbox.co.in/infinite-firework-spark-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1753701570.jpg","https://jewelbox.co.in/infinite-firework-spark-diamond-studs/","₹16,350","Infinite Firework Spark Diamond Studs"
"https://jewelbox.co.in/astra-pave-diamond-drop-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1759731623.jpg","https://jewelbox.co.in/astra-pave-diamond-drop-earrings/","₹46,382","Astra Pave Diamond Drop Earrings"
"https://jewelbox.co.in/shimmering-sunshine-diamond-stud-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0235-2.jpg","https://jewelbox.co.in/shimmering-sunshine-diamond-stud-earrings/","₹1,85,592","Shimmering Sunshine Diamond Stud Earrings"
"https://jewelbox.co.in/beckoning-glam-diamond-encrusted-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1758964983.jpg","https://jewelbox.co.in/beckoning-glam-diamond-encrusted-earstuds/","₹53,767","Beckoning Glam Diamond Encrusted Earstuds"
"https://jewelbox.co.in/chic-glam-padma-cut-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/02/WER1574-front-2.jpg","https://jewelbox.co.in/chic-glam-padma-cut-diamond-earrings/","₹1,57,842","Chic Glam Padma Cut Diamond Earrings"
"https://jewelbox.co.in/dancing-meteor-diamond-drop-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1759560776.jpg","https://jewelbox.co.in/dancing-meteor-diamond-drop-earrings/","₹73,101","Dancing Meteor Diamond Drop Earrings"
"https://jewelbox.co.in/dimidium-diamond-enrusted-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1758544947.jpg","https://jewelbox.co.in/dimidium-diamond-enrusted-earstuds/","₹40,208","Dimidium Diamond Enrusted Earstuds"
"https://jewelbox.co.in/circularis-diamond-encrusted-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1759558017.jpg","https://jewelbox.co.in/circularis-diamond-encrusted-earstuds/","₹85,588","Circularis Diamond Encrusted Earstuds"
"https://jewelbox.co.in/flower-with-four-petals-diamond-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1759476702.jpg","https://jewelbox.co.in/flower-with-four-petals-diamond-earstuds/","₹73,523","Flower with Four Petals Diamond Earstuds"
"https://jewelbox.co.in/fairytale-love-diamond-cluster-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1759572173.jpg","https://jewelbox.co.in/fairytale-love-diamond-cluster-earstuds/","₹80,312","Fairytale Love Diamond Cluster Earstuds"
"https://jewelbox.co.in/fionas-love-diamond-encrusted-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1758795089.jpg","https://jewelbox.co.in/fionas-love-diamond-encrusted-earrings/","₹50,958","Fiona's Love Diamond Encrusted Earrings"
"https://jewelbox.co.in/floral-glamour-diamond-encrusted-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1759558341.jpg","https://jewelbox.co.in/floral-glamour-diamond-encrusted-earrings/","₹45,716","Floral Glamour Diamond-Encrusted Earrings"
"https://jewelbox.co.in/flower-with-four-petals-halo-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model__1759478238.jpg","https://jewelbox.co.in/flower-with-four-petals-halo-diamond-earrings/","₹88,648","Flower with Four Petals Halo Diamond Earrings"
"https://jewelbox.co.in/heritage-pride-lantern-diamond-drop-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1759557340.jpg","https://jewelbox.co.in/heritage-pride-lantern-diamond-drop-earrings/","₹75,264","Heritage Pride Lantern Diamond Drop Earrings"
